"word";"text_thread_id";"Yhteensä";"Suomi24 2021–2023: 2022";"Suomi24 2021–2023: 2021";"Suomi24 2021–2023: 2023"
"Σ";"Σ";"37.217854764582334";"38.894721565987645";"34.61458738405934";"38.183547754253176"
"maissi";"17024201";"0.11821223225095631";"0";"0.35645768545557677";"0"
"maissi";"17230968";"0.10343570321958677";"0.10335178449774908";"0.2164207375980287";"0"
"maissi";"16728164";"0.09921383778205263";"0";"0.29916984315021616";"0"
"maissi";"17187189";"0.09710290506328555";"0";"0.2928045273385094";"0"
"maissi";"17663452";"0.0928810396257514";"0.20670356899549816";"0";"0.08163861767859774"
"makkaraperunat";"8572729";"0.0928810396257514";"0";"0";"0.2565785127041643"
"maissi";"17493634";"0.09077010690698431";"0.2962751155602141";"0";"0"
"maissi";"18011177";"0.08654824146945016";"0";"0";"0.23908452320160764"
"maissi";"17928472";"0.08654824146945016";"0";"0";"0.23908452320160764"
"maissi";"17628688";"0.08443730875068307";"0.2756047586606642";"0";"0"
"maissi";"17597337";"0.08443730875068307";"0.2756047586606642";"0";"0"
"maissi";"17150530";"0.08443730875068307";"0";"0.2546126324682691";"0"
"maissi";"17112071";"0.08443730875068307";"0";"0.2546126324682691";"0"
"maissi";"18098054";"0.08443730875068307";"0";"0";"0.23325319336742212"
"maissi";"18051663";"0.08443730875068307";"0";"0";"0.23325319336742212"
"makkaraperunat";"17967904";"0.07599357787561478";"0";"0";"0.20992787403067992"
"maissi";"17562164";"0.06966077971931355";"0.22737392589504798";"0";"0"
"makkara";"17616611";"0.06543891428177938";"0.15847273622988192";"0";"0.04665063867348442"
"maissi";"17968924";"0.06332798156301231";"0";"0";"0.1749398950255666"
"maissi";"16936490";"0.059106116125478156";"0";"0.17822884272778838";"0"
"maissi";"18152213";"0.059106116125478156";"0";"0";"0.1632772353571955"
"maissi";"17526869";"0.05699518340671108";"0.18603321209594836";"0";"0"
"maissi";"17309565";"0.05699518340671108";"0.18603321209594836";"0";"0"
"maissi";"17272061";"0.05699518340671108";"0.18603321209594836";"0";"0"
"maissi";"17075163";"0.05699518340671108";"0";"0.17186352691608162";"0"
"maissi";"16841042";"0.05699518340671108";"0";"0.17186352691608162";"0"
"maissi";"17388073";"0.054884250687944";"0.17914309312943175";"0";"0"
"maissi";"17349331";"0.054884250687944";"0.17914309312943175";"0";"0"
"lohi";"17472050";"0.054884250687944";"0.17914309312943175";"0";"0"
"maissi";"16890234";"0.054884250687944";"0";"0.1654982111043749";"0"
"maissi";"17886912";"0.054884250687944";"0";"0";"0.1516145756888244"
"maissi";"17771830";"0.054884250687944";"0";"0";"0.1516145756888244"
"maissi";"16798610";"0.05277331796917692";"0";"0.1591328952926682";"0"
"maito";"17960517";"0.05277331796917692";"0";"0";"0.1457832458546388"
"maissi";"17702703";"0.05277331796917692";"0";"0";"0.1457832458546388"
"maissi";"17459227";"0.05066238525040985";"0.16536285519639854";"0";"0"
"makkaraperunat";"16372304";"0.05066238525040985";"0";"0";"0.13995191602045326"
"maissi";"17820165";"0.05066238525040985";"0";"0";"0.13995191602045326"
"maissi";"17737817";"0.05066238525040985";"0";"0";"0.13995191602045326"
"maissi";"17426477";"0.04855145253164277";"0.15847273622988192";"0";"0"
"maissi";"17856021";"0.04855145253164277";"0";"0";"0.13412058618626774"
"maito";"18121082";"0.0464405198128757";"0";"0";"0.12828925635208216"
"makkaraperunat";"17169602";"0.04221865437534154";"0";"0";"0.11662659668371106"
"made";"16877740";"0.04010772165657446";"0";"0.12094100042242782";"0"
"maito";"17781047";"0.04010772165657446";"0";"0";"0.11079526684952551"
"maissi";"16996976";"0.03799678893780739";"0";"0.1145756846107211";"0"
"makkara";"18053816";"0.03799678893780739";"0";"0";"0.10496393701533996"
"nakki";"17951872";"0.03588585621904031";"0";"0";"0.09913260718115441"
"makkara";"17312818";"0.03377492350027323";"0.11024190346426568";"0";"0"
"made";"17214258";"0.03377492350027323";"0";"0.10184505298730764";"0"
"makkara";"8755613";"0.031663990781506154";"0.10335178449774908";"0";"0"
"mämmi";"16339447";"0.029553058062739078";"0";"0.08274910555218745";"0.005831329834185553"
"maito";"14985801";"0.027442125343972";"0";"0.08274910555218745";"0"
"lohi";"14638109";"0.025331192625204925";"0.020670356899549817";"0.006365315811706728";"0.04665063867348442"
"nakki";"18190972";"0.025331192625204925";"0";"0";"0.06997595801022663"
"makkara";"17590193";"0.02322025990643785";"0.07579130863168267";"0";"0"
"makkara";"17475888";"0.02322025990643785";"0.07579130863168267";"0";"0"
"maito";"16933011";"0.02322025990643785";"0";"0.070018473928774";"0"
"maissi";"16687212";"0.02322025990643785";"0";"0.070018473928774";"0"
"mämmi";"17423518";"0.02110932718767077";"0.06890118966516605";"0";"0"
"munavoi";"17987571";"0.02110932718767077";"0";"0";"0.05831329834185553"
"makkara";"17967904";"0.02110932718767077";"0";"0";"0.05831329834185553"
"made";"17988910";"0.02110932718767077";"0";"0";"0.05831329834185553"
"mämmi";"17396594";"0.018998394468903695";"0.06201107069864945";"0";"0"
"mämmi";"1615732";"0.018998394468903695";"0.06201107069864945";"0";"0"
"munkki";"17477181";"0.018998394468903695";"0.06201107069864945";"0";"0"
"maito";"17566884";"0.018998394468903695";"0.06201107069864945";"0";"0"
"lohi";"17625514";"0.018998394468903695";"0.06201107069864945";"0";"0"
"lohi";"17550614";"0.018998394468903695";"0.06201107069864945";"0";"0"
"mansikka";"17006074";"0.018998394468903695";"0";"0.05728784230536055";"0"
"muikku";"17730418";"0.018998394468903695";"0";"0";"0.05248196850766998"
"maito";"17881687";"0.018998394468903695";"0";"0";"0.05248196850766998"
"makkaraperunat";"17616611";"0.016887461750136615";"0.05512095173213284";"0";"0"
"makkara";"10267227";"0.016887461750136615";"0.05512095173213284";"0";"0"
"makkara";"13548513";"0.016887461750136615";"0.02756047586606642";"0.01909594743512018";"0.005831329834185553"
"maito";"1458247";"0.016887461750136615";"0.020670356899549817";"0.006365315811706728";"0.02332531933674221"
"margariini";"16798990";"0.016887461750136615";"0";"0.05092252649365382";"0"
"mämmi";"18000395";"0.016887461750136615";"0";"0";"0.04665063867348442"
"mämmi";"17859643";"0.016887461750136615";"0";"0";"0.04665063867348442"
"makkara";"5002205";"0.016887461750136615";"0";"0";"0.04665063867348442"
"makkara";"17846316";"0.016887461750136615";"0";"0";"0.04665063867348442"
"maito";"17784539";"0.016887461750136615";"0";"0";"0.04665063867348442"
"margariini";"17415386";"0.014776529031369539";"0.048230832765616245";"0";"0"
"makkara";"10142696";"0.014776529031369539";"0.048230832765616245";"0";"0"
"lohi";"17507483";"0.014776529031369539";"0.048230832765616245";"0";"0"
"maito";"1599392";"0.014776529031369539";"0.01378023793303321";"0.03182657905853364";"0"
"mämmi";"6229543";"0.014776529031369539";"0";"0.044557210681947096";"0"
"muro";"16877322";"0.014776529031369539";"0";"0.044557210681947096";"0"
"margariini";"17088477";"0.014776529031369539";"0";"0.044557210681947096";"0"
"maito";"16839669";"0.014776529031369539";"0";"0.044557210681947096";"0"
"lohi";"17156974";"0.014776529031369539";"0";"0.044557210681947096";"0"
"mämmi";"1618402";"0.014776529031369539";"0";"0.012730631623413455";"0.029156649170927765"
"mämmi";"17708142";"0.014776529031369539";"0";"0";"0.04081930883929887"
"makkaraperunat";"17759818";"0.014776529031369539";"0";"0";"0.04081930883929887"
"makkara";"17888722";"0.014776529031369539";"0";"0";"0.04081930883929887"
"makkara";"17759850";"0.014776529031369539";"0";"0";"0.04081930883929887"
"maito";"17882711";"0.014776529031369539";"0";"0";"0.04081930883929887"
"made";"18002729";"0.014776529031369539";"0";"0";"0.04081930883929887"
"lohi";"13904899";"0.014776529031369539";"0";"0";"0.04081930883929887"
"mämmi";"17406746";"0.012665596312602462";"0.041340713799099635";"0";"0"
"mämmi";"17399573";"0.012665596312602462";"0.041340713799099635";"0";"0"
"mämmi";"17399233";"0.012665596312602462";"0.041340713799099635";"0";"0"
"mämmi";"17303167";"0.012665596312602462";"0.041340713799099635";"0";"0"
"munkki";"17381078";"0.012665596312602462";"0.041340713799099635";"0";"0"
"maksalaatikko";"17297203";"0.012665596312602462";"0.041340713799099635";"0";"0"
"maksakastike";"17275605";"0.012665596312602462";"0.041340713799099635";"0";"0"
"makkara";"4225410";"0.012665596312602462";"0.041340713799099635";"0";"0"
"makkara";"17548630";"0.012665596312602462";"0.041340713799099635";"0";"0"
"makkara";"17535710";"0.012665596312602462";"0.041340713799099635";"0";"0"
"makkara";"17433300";"0.012665596312602462";"0.041340713799099635";"0";"0"
"makkara";"17350890";"0.012665596312602462";"0.041340713799099635";"0";"0"
"makkara";"11034561";"0.012665596312602462";"0.041340713799099635";"0";"0"
