"word";"text_thread_id";"Yhteensä";"Suomi24 2021–2023: 2022";"Suomi24 2021–2023: 2021";"Suomi24 2021–2023: 2023"
"sieni";"17708424";"0.04010772165657446";"0";"0";"0.11079526684952551"
"sokeri";"17567256";"0.03588585621904031";"0.11713202243078229";"0";"0"
"sinappi";"16910369";"0.031663990781506154";"0";"0.0954797371756009";"0"
"silakka";"16993140";"0.031663990781506154";"0";"0.0954797371756009";"0"
"sokeri";"15599962";"0.029553058062739078";"0.02756047586606642";"0.06365315811706727";"0"
"sokeri";"17474412";"0.027442125343972";"0.08957154656471587";"0";"0"
"sokeri";"16755858";"0.027442125343972";"0.034450594832583024";"0.044557210681947096";"0.005831329834185553"
"suklaa";"17478342";"0.025331192625204925";"0.08268142759819927";"0";"0"
"tonnikala";"17665442";"0.02322025990643785";"0.07579130863168267";"0";"0"
"sitruuna";"17404166";"0.02322025990643785";"0.07579130863168267";"0";"0"
"sima";"16900596";"0.02322025990643785";"0";"0.070018473928774";"0"
"sokeri";"17853199";"0.02322025990643785";"0";"0";"0.06414462817604108"
"sinappi";"18042293";"0.02322025990643785";"0";"0";"0.06414462817604108"
"sinappi";"17783794";"0.02322025990643785";"0";"0";"0.06414462817604108"
"sinappi";"17712310";"0.02322025990643785";"0";"0";"0.06414462817604108"
"suklaa";"17572325";"0.02110932718767077";"0.06890118966516605";"0";"0"
"sinappi";"11532853";"0.02110932718767077";"0.01378023793303321";"0.05092252649365382";"0"
"sokeri";"17874191";"0.02110932718767077";"0";"0";"0.05831329834185553"
"tomaatti";"17623757";"0.018998394468903695";"0.06201107069864945";"0";"0"
"sushi";"17363493";"0.018998394468903695";"0.06201107069864945";"0";"0"
"sokeri";"17394275";"0.018998394468903695";"0.06201107069864945";"0";"0"
"sianliha";"17254127";"0.018998394468903695";"0.06201107069864945";"0";"0"
"sokeri";"16964114";"0.018998394468903695";"0";"0.05728784230536055";"0"
"sokeri";"11787481";"0.018998394468903695";"0";"0.05092252649365382";"0.005831329834185553"
"suklaa";"17768012";"0.018998394468903695";"0";"0";"0.05248196850766998"
"sokeri";"17980987";"0.018998394468903695";"0";"0";"0.05248196850766998"
"sushi";"17307581";"0.016887461750136615";"0.05512095173213284";"0";"0"
"sokeri";"17566160";"0.016887461750136615";"0.05512095173213284";"0";"0"
"sokeri";"8758599";"0.016887461750136615";"0";"0.05092252649365382";"0"
"sieni";"16964702";"0.016887461750136615";"0";"0.05092252649365382";"0"
"suklaa";"17704817";"0.016887461750136615";"0";"0";"0.04665063867348442"
"sieni";"17597063";"0.016887461750136615";"0";"0";"0.04665063867348442"
"suklaa";"17392667";"0.014776529031369539";"0.048230832765616245";"0";"0"
"sokeri";"17641167";"0.014776529031369539";"0.048230832765616245";"0";"0"
"sokeri";"17502361";"0.014776529031369539";"0.048230832765616245";"0";"0"
"särki";"17172832";"0.014776529031369539";"0.034450594832583024";"0";"0.011662659668371106"
"sokeri";"17162761";"0.014776529031369539";"0";"0.044557210681947096";"0"
"silli";"17202724";"0.014776529031369539";"0";"0.044557210681947096";"0"
"silakka";"16886117";"0.014776529031369539";"0";"0.044557210681947096";"0"
"sianliha";"16877322";"0.014776529031369539";"0";"0.044557210681947096";"0"
"tomaatti";"17116353";"0.014776529031369539";"0";"0.02546126324682691";"0.017493989502556657"
"tonnikala";"18168956";"0.014776529031369539";"0";"0";"0.04081930883929887"
"sinappi";"17967904";"0.014776529031369539";"0";"0";"0.04081930883929887"
"suklaa";"17362527";"0.012665596312602462";"0.041340713799099635";"0";"0"
"sokeri";"17636400";"0.012665596312602462";"0.041340713799099635";"0";"0"
"sokeri";"17572325";"0.012665596312602462";"0.041340713799099635";"0";"0"
